Id,SalePrice,Neighborhood,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SaleCondition,Corner,CulDSac,FR2,FR3,Inside,Blmngtn,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker,1Fam,2Fam,Twnhs,1.5Fin,1.5Unf,1Story,2.5Fin,2.5Unf,2Story,SFoyer,SLvl,Gable,Hip,Others,BrkCmn,BrkFace,None,Stone,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010
1162,224000,Crawfor,0.0,14778,1,0.0,0,0,1,1,6,7,54,2,1,72.0,4,3,3.0,3.0,0.0,4.0,728,1.0,0,568,1296,1,5,1,1.0,1640,0,0,1640,1,0,1,0,3,1,4,7,1,1.0,2,924,3.0,3.0,2,108,0,0,216,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1163,129000,Sawyer,109.0,8724,1,0.0,1,1,1,1,5,5,39,39,1,0.0,3,3,4.0,3.0,0.0,4.0,492,1.0,0,402,894,1,4,1,1.0,894,0,0,894,0,0,1,0,3,1,3,5,1,3.0,2,450,3.0,3.0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1164,108959,Sawyer,60.0,12900,1,0.0,1,1,1,1,4,4,39,39,1,0.0,3,3,4.0,3.0,2.0,6.0,1198,1.0,0,0,1198,1,3,1,1.0,1258,0,0,1258,2,0,0,2,0,2,3,6,0,1.0,2,400,2.0,3.0,2,120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1165,194000,Veenker,0.0,16157,1,0.0,0,1,1,1,5,7,29,29,1,0.0,3,3,4.0,3.0,3.0,5.0,680,3.0,391,289,1360,1,5,1,1.0,1432,0,0,1432,1,0,1,1,2,1,4,5,1,1.0,2,588,3.0,3.0,2,168,180,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
1166,233170,NridgHt,79.0,9541,1,0.0,0,1,1,1,7,5,0,0,1,268.0,4,3,4.0,3.0,0.0,1.0,0,1.0,0,1502,1502,1,5,1,1.0,1502,0,0,1502,0,0,2,0,3,1,4,7,0,2.0,2,644,3.0,3.0,2,0,114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1167,245350,CollgCr,64.0,10475,1,0.0,0,1,1,1,8,5,2,2,1,72.0,4,3,4.0,3.0,2.0,1.0,0,1.0,0,1694,1694,1,5,1,1.0,1694,0,0,1694,0,0,2,0,3,1,4,7,0,2.0,3,776,3.0,3.0,2,160,33,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1168,173000,Gilbert,58.0,10852,1,0.0,0,1,1,1,6,5,6,6,1,0.0,3,3,4.0,3.0,0.0,6.0,786,1.0,0,173,959,1,5,1,1.0,959,712,0,1671,1,0,2,1,3,1,3,7,1,3.0,2,472,3.0,3.0,2,0,38,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1169,235000,Edwards,120.0,13728,1,0.0,1,1,1,1,6,7,73,22,1,0.0,3,3,3.0,3.0,0.0,3.0,626,1.0,0,501,1127,1,5,1,1.0,1236,872,0,2108,0,0,2,0,4,1,4,7,2,1.0,2,540,3.0,3.0,2,0,0,0,0,90,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1170,625000,NoRidge,118.0,35760,1,0.0,0,1,1,1,10,5,11,10,1,1378.0,4,4,5.0,3.0,3.0,6.0,1387,1.0,0,543,1930,1,5,1,1.0,1831,1796,0,3627,1,0,3,1,4,1,4,10,1,3.0,3,807,3.0,3.0,2,361,76,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1171,171000,Mitchel,76.0,9880,1,0.0,1,1,1,1,6,6,31,31,1,0.0,3,3,3.0,3.0,2.0,5.0,522,1.0,0,574,1096,1,3,1,1.0,1118,0,0,1118,1,0,1,0,3,1,3,6,1,3.0,1,358,3.0,3.0,2,203,0,0,0,0,576,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1172,163000,NAmes,76.0,9120,1,0.0,1,1,1,1,6,6,50,50,1,0.0,3,3,3.0,3.0,0.0,5.0,662,1.0,0,599,1261,1,5,1,1.0,1261,0,0,1261,1,0,1,0,3,1,3,6,1,2.0,2,433,3.0,3.0,2,0,0,0,0,288,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1173,171900,Somerst,35.0,4017,1,1.0,0,1,1,1,7,5,2,1,1,0.0,4,3,4.0,3.0,0.0,1.0,0,1.0,0,625,625,1,5,1,1.0,625,625,0,1250,0,0,2,1,2,1,4,5,0,3.0,2,625,3.0,3.0,2,0,54,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1174,200500,ClearCr,138.0,18030,1,0.0,0,0,1,1,5,6,61,13,1,0.0,3,3,3.0,3.0,0.0,3.0,152,4.0,469,977,1598,1,3,1,1.0,1636,971,479,3086,0,0,3,0,3,1,5,12,1,0.0,0,0,0.0,0.0,2,122,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1175,239000,Crawfor,80.0,16560,1,0.0,0,1,1,1,6,8,74,56,1,0.0,3,3,4.0,3.0,0.0,3.0,503,1.0,0,449,952,1,3,1,1.0,1170,1175,0,2345,0,0,2,1,4,1,3,9,1,1.0,2,360,3.0,3.0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1176,285000,NoRidge,85.0,10678,1,0.0,1,1,1,1,8,5,15,7,1,337.0,4,3,4.0,3.0,0.0,6.0,700,1.0,0,983,1683,1,5,1,1.0,2129,743,0,2872,0,0,2,1,4,1,4,9,1,3.0,2,541,3.0,3.0,2,0,33,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1177,119500,Mitchel,37.0,6951,1,0.0,0,1,1,1,5,5,24,23,1,0.0,3,3,3.0,3.0,0.0,5.0,658,1.0,0,218,876,1,3,1,1.0,923,0,0,923,1,0,1,0,3,1,3,5,0,1.0,1,264,3.0,3.0,2,362,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1178,115000,OldTown,0.0,3950,1,1.0,1,0,1,1,6,8,83,5,1,0.0,3,3,3.0,3.0,0.0,3.0,468,1.0,0,350,818,1,3,1,1.0,818,406,0,1224,0,0,1,0,3,1,3,5,0,1.0,1,210,3.0,3.0,0,0,0,116,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1179,154900,Crawfor,54.0,7681,1,0.0,0,1,1,1,5,6,88,59,1,0.0,3,3,3.0,3.0,0.0,1.0,0,1.0,0,731,731,1,5,1,1.0,820,523,0,1343,0,0,1,1,3,1,3,7,1,1.0,1,186,2.0,3.0,2,192,0,102,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1180,93000,Edwards,77.0,8335,1,0.0,1,1,1,1,5,5,52,52,1,0.0,3,3,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,4,1,1.0,1124,0,0,1124,0,0,1,0,3,1,3,5,1,0.0,0,0,0.0,0.0,0,0,36,190,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1181,250000,Timber,0.0,11170,1,0.0,0,1,1,1,7,5,16,15,1,0.0,3,3,4.0,3.0,0.0,2.0,1216,1.0,0,0,1216,1,5,1,1.0,1298,1216,0,2514,0,0,2,1,4,1,3,8,0,3.0,2,693,3.0,3.0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1182,392500,Crawfor,64.0,5587,1,0.0,0,0,1,0,8,5,0,0,1,186.0,5,3,5.0,3.0,3.0,6.0,1480,1.0,0,120,1600,1,5,1,1.0,1652,0,0,1652,1,1,2,0,2,1,4,5,1,3.0,2,482,3.0,3.0,2,162,53,0,153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1183,745000,NoRidge,160.0,15623,1,0.0,0,1,1,1,10,5,11,11,1,0.0,4,3,5.0,3.0,2.0,6.0,2096,1.0,0,300,2396,1,5,1,1.0,2411,2065,0,4476,1,0,3,1,4,1,5,10,2,3.0,3,813,3.0,3.0,2,171,78,0,0,0,555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1184,120000,OldTown,60.0,10800,1,1.0,1,1,1,1,5,6,86,56,1,0.0,3,3,3.0,3.0,0.0,3.0,821,1.0,0,299,1120,1,5,1,1.0,1130,0,0,1130,1,0,1,0,2,1,3,5,1,1.0,2,720,3.0,3.0,2,229,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1185,186700,Timber,50.0,35133,0,0.0,1,1,1,0,5,4,44,44,1,226.0,3,3,3.0,3.0,3.0,3.0,1159,1.0,0,413,1572,1,4,1,1.0,1572,0,0,1572,1,0,1,1,3,1,3,5,2,2.0,3,995,3.0,3.0,2,0,263,0,0,263,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1186,104900,Edwards,60.0,9738,1,0.0,1,1,1,1,5,7,82,56,1,0.0,3,4,3.0,3.0,0.0,4.0,392,1.0,0,392,784,1,4,1,1.0,949,272,0,1221,1,0,1,0,4,1,3,7,0,1.0,1,392,3.0,3.0,2,0,0,236,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1187,95000,OldTown,107.0,10615,1,0.0,0,0,1,0,3,5,109,39,1,0.0,3,3,2.0,3.0,1.0,4.0,440,1.0,0,538,978,1,3,1,1.0,1014,685,0,1699,1,0,2,0,3,2,3,7,0,1.0,2,420,2.0,2.0,2,0,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1188,262000,NoRidge,89.0,12461,1,0.0,1,1,1,1,8,5,12,11,1,0.0,4,3,4.0,3.0,0.0,6.0,1456,1.0,0,168,1624,1,5,1,1.0,1624,0,0,1624,1,0,2,0,2,1,4,5,1,2.0,3,757,3.0,3.0,2,0,114,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1189,195000,CollgCr,68.0,8935,1,0.0,0,1,1,1,7,5,7,7,1,95.0,4,3,4.0,3.0,0.0,1.0,0,1.0,0,831,831,1,5,1,1.0,831,829,0,1660,0,0,2,1,3,1,4,7,0,2.0,2,493,3.0,3.0,2,144,68,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1190,189000,Gilbert,60.0,7500,1,0.0,1,1,1,1,7,5,11,11,1,0.0,3,3,3.0,3.0,0.0,1.0,0,1.0,0,994,994,1,4,1,1.0,1028,776,0,1804,0,0,2,1,3,1,4,7,1,3.0,2,442,3.0,3.0,2,140,60,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1191,168000,Mitchel,0.0,32463,1,0.0,1,0,1,0,4,4,46,32,1,149.0,3,4,3.0,3.0,2.0,4.0,1159,1.0,0,90,1249,1,5,1,1.0,1622,0,0,1622,1,0,1,0,3,1,3,7,1,3.0,4,1356,3.0,3.0,2,439,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1192,174000,Somerst,24.0,2645,1,1.0,1,1,1,1,8,5,8,7,1,456.0,4,3,4.0,3.0,0.0,1.0,0,1.0,0,776,776,1,5,1,1.0,764,677,0,1441,0,0,2,1,2,1,4,5,0,1.0,2,492,3.0,3.0,2,206,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1193,125000,OldTown,60.0,9600,1,1.0,1,1,1,1,5,8,82,13,1,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,702,702,1,4,1,1.0,842,630,0,1472,0,0,1,0,3,1,4,6,0,1.0,1,250,3.0,2.0,1,0,0,84,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1194,165000,Mitchel,0.0,4500,1,0.0,1,1,1,1,6,5,10,10,1,425.0,3,3,5.0,3.0,0.0,6.0,883,1.0,0,341,1224,1,5,1,1.0,1224,0,0,1224,1,0,2,0,2,1,3,5,0,3.0,2,402,3.0,3.0,2,0,304,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1195,158000,Sawyer,80.0,9364,1,0.0,1,1,1,1,6,7,41,41,1,143.0,3,3,3.0,3.0,0.0,5.0,371,1.0,0,292,663,1,3,1,1.0,663,689,0,1352,0,0,1,1,4,1,3,7,0,3.0,1,299,3.0,3.0,2,379,36,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1196,176000,Gilbert,51.0,8029,1,0.0,0,1,1,1,6,5,3,3,1,0.0,3,3,4.0,3.0,0.0,1.0,0,1.0,0,728,728,1,5,1,1.0,728,728,0,1456,0,0,2,1,3,1,4,8,0,3.0,2,400,3.0,3.0,2,100,24,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1197,219210,Gilbert,58.0,14054,1,0.0,0,1,1,1,7,5,0,0,1,0.0,4,3,4.0,3.0,2.0,1.0,0,1.0,0,879,879,1,5,1,1.0,879,984,0,1863,0,0,2,1,4,1,4,9,1,3.0,3,660,3.0,3.0,2,100,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1198,144000,OldTown,65.0,8850,1,0.0,0,0,1,1,7,6,90,56,1,0.0,3,3,3.0,3.0,0.0,1.0,0,1.0,0,815,815,1,5,1,1.0,815,875,0,1690,0,0,1,0,3,1,3,7,1,1.0,1,225,3.0,3.0,2,0,0,330,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1199,178000,CollgCr,70.0,9100,1,0.0,1,1,1,1,7,5,8,8,1,0.0,4,3,4.0,3.0,0.0,1.0,0,1.0,0,1212,1212,1,5,1,1.0,1212,0,0,1212,0,0,2,0,3,1,4,6,0,2.0,2,573,3.0,3.0,2,356,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1200,148000,Sawyer,75.0,11235,1,0.0,1,1,1,1,4,5,43,27,1,51.0,3,3,3.0,3.0,0.0,3.0,547,1.0,0,504,1051,1,4,1,1.0,1382,0,0,1382,0,0,1,1,3,1,3,6,1,1.0,2,459,3.0,3.0,2,0,82,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1201,116050,NAmes,71.0,9353,1,0.0,1,1,1,1,4,5,36,36,1,0.0,3,3,3.0,3.0,0.0,1.0,0,1.0,0,864,864,1,4,1,1.0,864,0,0,864,0,0,1,0,3,1,3,5,0,1.0,1,280,3.0,3.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1202,197900,CollgCr,80.0,10400,1,0.0,1,1,1,1,7,5,11,11,1,0.0,3,3,4.0,3.0,2.0,1.0,0,1.0,0,866,866,1,5,1,1.0,866,913,0,1779,0,0,2,1,3,1,4,6,0,2.0,2,546,3.0,3.0,2,198,36,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1203,117000,BrkSide,50.0,6000,1,0.0,1,1,1,1,5,8,84,12,1,0.0,3,3,3.0,3.0,0.0,1.0,0,1.0,0,884,884,1,5,1,1.0,884,464,0,1348,1,0,1,0,3,1,3,5,1,1.0,1,216,3.0,3.0,0,0,0,208,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1204,213000,CollgCr,75.0,9750,1,0.0,1,1,1,1,7,5,9,8,1,171.0,4,3,4.0,3.0,0.0,1.0,0,1.0,0,1630,1630,1,5,1,1.0,1630,0,0,1630,0,0,2,0,3,1,4,6,1,1.0,2,451,3.0,3.0,2,74,234,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1205,153500,NWAmes,78.0,10140,1,0.0,1,1,1,1,5,6,31,31,1,0.0,3,3,4.0,3.0,0.0,5.0,788,1.0,0,268,1056,1,5,1,1.0,1074,0,0,1074,1,0,1,1,3,1,3,6,0,2.0,2,495,3.0,3.0,2,0,88,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1206,271900,SawyerW,90.0,14684,1,0.0,0,1,1,1,7,7,19,18,1,234.0,4,3,4.0,3.0,1.0,5.0,485,4.0,177,1496,2158,1,4,1,1.0,2196,0,0,2196,0,0,2,0,3,1,4,7,1,2.0,3,701,3.0,3.0,2,84,70,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1207,107000,SawyerW,0.0,8900,1,0.0,1,1,1,1,4,4,40,40,1,0.0,3,3,3.0,3.0,0.0,3.0,1056,1.0,0,0,1056,1,3,1,1.0,1056,0,0,1056,1,0,1,0,2,1,3,5,0,1.0,1,384,3.0,3.0,2,0,42,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1208,200000,CollgCr,70.0,9135,1,0.0,1,1,1,1,6,5,3,3,1,120.0,4,3,4.0,3.0,2.0,6.0,340,1.0,0,1342,1682,1,5,1,1.0,1700,0,0,1700,1,0,2,0,3,1,4,7,0,2.0,2,544,3.0,3.0,2,192,23,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1209,140000,NAmes,70.0,7763,1,0.0,1,1,1,1,5,7,46,28,1,0.0,3,4,3.0,3.0,0.0,3.0,504,4.0,108,319,931,1,3,1,1.0,1283,0,0,1283,1,0,1,0,3,1,3,6,0,1.0,2,506,3.0,3.0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1210,290000,Somerst,85.0,10182,1,0.0,0,1,1,1,8,5,0,0,1,420.0,4,3,5.0,3.0,1.0,6.0,1220,1.0,0,440,1660,1,5,1,1.0,1660,0,0,1660,1,0,2,0,3,1,4,8,1,2.0,2,500,3.0,3.0,2,322,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1211,189000,SawyerW,70.0,11218,1,0.0,1,1,1,1,6,5,18,18,1,0.0,4,3,4.0,3.0,0.0,1.0,0,1.0,0,1055,1055,1,5,1,1.0,1055,790,0,1845,0,0,2,1,3,1,4,8,1,2.0,2,462,3.0,3.0,2,635,104,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1212,164000,Gilbert,152.0,12134,1,0.0,0,0,1,0,8,7,22,5,1,0.0,4,3,4.0,3.0,2.0,6.0,427,1.0,0,132,559,1,4,1,1.0,1080,672,0,1752,0,0,2,0,4,1,3,8,0,2.0,2,492,3.0,3.0,2,325,12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1213,113000,Edwards,50.0,9340,1,0.0,1,1,1,1,4,6,68,59,1,0.0,3,3,3.0,3.0,0.0,3.0,344,1.0,0,328,672,1,3,1,1.0,672,0,0,672,1,0,1,0,2,1,3,4,0,1.0,1,234,3.0,3.0,0,0,113,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
